study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,phase,session,trial,food_in_non_social,position_5_rewards_in_social,position_1_reward_in_social,choice_focal_participant_right,choice_focal_participant_left,latency_open_door_right,latency_open_door_left,pull_latency_focal_participant_right,pull_latency_focal_participant_left,get_focal_participant_right,get_focal_participant_left
sanchez2017chimpanzees,2,2015,10,5,kara,10,f,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kara_lome,1,8,6,1.0,roped_interior_side,free_exterior_side,social,social,0.16,0.16,0.72,0.92,1.0,5.0
sanchez2017chimpanzees,2,2015,10,5,kara,10,f,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kara_lome,1,8,7,1.0,free_exterior_side,roped_interior_side,social,social,0.76,7.6,3.76,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,10,5,kara,10,f,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kara_lome,1,8,8,1.0,free_exterior_side,roped_interior_side,social,social,1.2,7.96,2.84,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,1,3.0,roped_interior_side,free_exterior_side,non_social,social,1.68,1,no_pull,2.16,3.0,0.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,2,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.76,0.92,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,3,3.0,roped_interior_side,free_exterior_side,non_social,social,0.36,0.28,no_pull,0.92,3.0,5.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,4,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.48,0.68,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.44,0.92,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.8,0.76,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,7,3.0,roped_interior_side,free_exterior_side,non_social,social,0.28,0.16,no_pull,1,3.0,5.0
sanchez2017chimpanzees,2,2015,11,6,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,1,8,3.0,roped_interior_side,free_exterior_side,non_social,social,0.96,0.08,no_pull,1.84,3.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,1,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.28,0.88,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,2,5.0,roped_interior_side,free_exterior_side,social,non_social,0.84,0.48,3.76,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,3,5.0,free_exterior_side,roped_interior_side,non_social,non_social,2.16,0.88,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,4,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.48,0.64,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,2.12,0.72,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,6,5.0,roped_interior_side,free_exterior_side,social,non_social,1.48,0.56,1.24,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,7,5.0,roped_interior_side,free_exterior_side,social,non_social,0.68,0.12,1.44,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,7,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,2,8,5.0,roped_interior_side,free_exterior_side,social,non_social,0.48,0.76,3.72,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,1,5.0,roped_interior_side,free_exterior_side,non_social,social,0.8,1.32,no_pull,4.44,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,2,5.0,free_exterior_side,roped_interior_side,non_social,non_social,8.08,0.8,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,3,5.0,roped_interior_side,free_exterior_side,non_social,social,1.04,0.88,no_pull,0.96,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,4,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.92,0.96,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.96,0.84,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,6,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.72,0.2,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,7,5.0,roped_interior_side,free_exterior_side,non_social,social,0.92,0.24,no_pull,4.72,5.0,5.0
sanchez2017chimpanzees,2,2015,11,11,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,3,8,5.0,roped_interior_side,free_exterior_side,non_social,social,0.84,0.2,no_pull,0.92,5.0,5.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,1,0.0,roped_interior_side,free_exterior_side,social,social,0.16,0.48,1.4,1.32,1.0,5.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,2,0.0,roped_interior_side,free_exterior_side,social,social,0.4,3.08,0.96,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,3,0.0,free_exterior_side,roped_interior_side,social,social,0.72,4.56,1.96,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,4,0.0,roped_interior_side,free_exterior_side,social,social,1.28,0.28,no_pull,1.2,1.0,5.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,5,0.0,free_exterior_side,roped_interior_side,social,social,0.88,3.52,1.08,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,6,0.0,free_exterior_side,roped_interior_side,social,social,0.72,8.28,5.72,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,7,0.0,roped_interior_side,free_exterior_side,social,social,0.6,6.08,2.96,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,12,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,4,8,0.0,free_exterior_side,roped_interior_side,social,social,0.64,6.24,4.4,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,1,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.64,1.32,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,2,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.12,0.52,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,3,3.0,roped_interior_side,free_exterior_side,non_social,social,0.72,0.56,no_pull,3.68,3.0,5.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,4,3.0,roped_interior_side,free_exterior_side,non_social,social,0.96,0.76,no_pull,2.32,3.0,5.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,5,3.0,roped_interior_side,free_exterior_side,non_social,social,0.88,0.16,no_pull,2.84,3.0,5.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,6,3.0,roped_interior_side,free_exterior_side,non_social,social,1.64,0.8,no_pull,no_pull,3.0,0.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,7,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.04,1.8,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,13,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,5,8,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.88,1.52,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,1,1.0,free_exterior_side,roped_interior_side,non_social,social,0.12,2.4,no_pull,no_pull,1.0,0.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,2,1.0,free_exterior_side,roped_interior_side,social,non_social,0.76,0.52,3.6,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,3,1.0,roped_interior_side,free_exterior_side,social,non_social,0.36,1.08,10.24,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,4,1.0,roped_interior_side,free_exterior_side,social,social,0.2,0.48,2.76,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,5,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.28,1.36,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,6,1.0,roped_interior_side,free_exterior_side,social,non_social,0.12,0.64,3.84,no_pull,0.0,1.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,7,1.0,free_exterior_side,roped_interior_side,non_social,social,0.32,1.04,no_pull,4.64,1.0,1.0
sanchez2017chimpanzees,2,2015,11,21,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,6,8,1.0,roped_interior_side,free_exterior_side,social,social,0.32,0.8,3.04,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,1,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.8,0.64,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,2,1.0,roped_interior_side,free_exterior_side,social,social,1.56,0.16,no_pull,2.56,1.0,5.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,3,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.8,1.96,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,4,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.8,0.64,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,5,1.0,free_exterior_side,roped_interior_side,non_social,social,0.72,0.44,no_pull,2.04,1.0,1.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,6,1.0,roped_interior_side,free_exterior_side,social,social,1.8,0.6,no_pull,1.6,1.0,5.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,7,1.0,roped_interior_side,free_exterior_side,social,social,0.12,0.24,1.4,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,22,lome,14,m,focal_participant_left,kofi,10,m,focal_participant_right,chimpanzee,lome_kofi,2,7,8,1.0,roped_interior_side,free_exterior_side,social,social,4.28,0.68,no_pull,2.64,1.0,5.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,1,0.0,roped_interior_side,free_exterior_side,social,social,0.96,1.56,1.16,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,2,0.0,roped_interior_side,free_exterior_side,social,social,0.16,0.32,1.88,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,3,0.0,free_exterior_side,roped_interior_side,social,social,0.64,0.6,3.48,3.32,1.0,5.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,4,0.0,roped_interior_side,free_exterior_side,social,social,0.4,1.08,2,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,5,0.0,free_exterior_side,roped_interior_side,non_social,social,2.56,0.68,no_pull,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,6,0.0,free_exterior_side,roped_interior_side,social,social,0.72,0.96,no_pull,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,7,0.0,roped_interior_side,free_exterior_side,social,social,0.16,0.56,1.04,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,11,28,kofi,10,m,focal_participant_left,lome,14,m,focal_participant_right,chimpanzee,kofi_lome,2,8,8,0.0,free_exterior_side,roped_interior_side,social,no_choice,0.88,door_not_opened,no_pull,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,1,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.72,0.6,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,2,5.0,roped_interior_side,free_exterior_side,social,non_social,0.32,0.16,3.2,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,3,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.36,1.84,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,4,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.84,0.76,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.48,0.68,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,6,5.0,roped_interior_side,free_exterior_side,social,non_social,0.28,0.16,5.04,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,7,5.0,roped_interior_side,free_exterior_side,social,non_social,0.48,0.12,1.64,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,9,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,1,8,5.0,roped_interior_side,free_exterior_side,social,social,0.28,1.76,1.76,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,1,3.0,roped_interior_side,free_exterior_side,non_social,social,1.4,0.12,no_pull,1.08,3.0,5.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,2,3.0,roped_interior_side,free_exterior_side,social,social,0.12,0.88,1.16,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,3,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.44,0.76,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,4,3.0,roped_interior_side,free_exterior_side,social,social,0.2,0.28,no_pull,0.68,1.0,5.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.44,0.96,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.6,0.68,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,7,3.0,roped_interior_side,free_exterior_side,non_social,social,0.4,0.48,no_pull,0.72,3.0,5.0
sanchez2017chimpanzees,2,2015,12,10,bangolo,6,m,focal_participant_left,lobo,11,m,focal_participant_right,chimpanzee,bangolo_lobo,3,2,8,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.36,0.92,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,1,0.0,free_exterior_side,roped_interior_side,social,social,2.88,0.76,2.32,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,2,0.0,free_exterior_side,roped_interior_side,social,social,1,4.44,1.92,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,3,0.0,roped_interior_side,free_exterior_side,social,social,0.16,0.24,1.32,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,4,0.0,roped_interior_side,free_exterior_side,social,social,0.52,0.2,0.88,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,5,0.0,free_exterior_side,roped_interior_side,social,social,0.32,4.96,2.72,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,6,0.0,roped_interior_side,free_exterior_side,social,social,0.48,0.08,0.68,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,7,0.0,free_exterior_side,roped_interior_side,social,social,0.28,3.92,2.12,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,11,lobo,11,m,focal_participant_left,bangolo,6,m,focal_participant_right,chimpanzee,lobo_bangolo,3,3,8,0.0,roped_interior_side,free_exterior_side,social,social,0.36,0.36,1.32,1,0.0,0.0
